cycle,Product ID,L1 Category,OLD,NEW,New-Old RL Qty,#Hub OOS karena WH,# New Hub OOS,Improvement in Hub OOS #,Verdict can we reduce oos potential?,Verdict can we mitigate oos?
2,23334,Mainan & Hobi,0,0,0,5,5,0,No,
2,23361,Kebutuhan Pokok,0,0,0,9,9,0,No,
2,23365,Kebutuhan Pokok,0,0,0,6,6,0,No,
2,23437,Minuman,0,336,336,1,0,-1,100.00%,Yes
2,23573,Alat Tulis Kantor,0,0,0,3,3,0,No,
2,23586,Alat Tulis Kantor,0,0,0,1,1,0,No,
2,23710,Snack,144,168,24,56,48,-8,16.67%,
2,23711,Snack,108,120,12,37,34,-3,11.11%,
2,23721,Susu & Olahan Susu,120,120,0,4,4,0,No,
2,23835,Alat Kesehatan,120,156,36,9,7,-2,30.00%,
2,23846,Permen,320,384,64,48,40,-8,20.00%,
2,23924,Perawatan Mulut,0,108,108,63,0,-63,100.00%,Yes
2,24046,Fashion Aksesoris,0,0,0,24,24,0,No,
2,24057,Snack,144,168,24,46,40,-6,16.67%,
2,24116,Susu & Olahan Susu,48,48,0,1,1,0,No,
2,24147,Sarapan,648,612,-36,5,6,1,No,
2,24180,Perawatan Hewan,144,144,0,113,113,0,No,
2,24183,Perawatan Hewan,72,90,18,18,15,-3,25.00%,
2,24184,Perawatan Hewan,126,234,108,134,73,-61,85.71%,
2,24211,Perawatan Hewan,126,138,12,40,37,-3,9.52%,
2,24372,Snack,150,150,0,1,1,0,No,
2,24446,Perawatan Hewan,126,144,18,43,38,-5,14.29%,
2,24478,Perawatan Rumah,72,72,0,2,2,0,No,
2,24512,Kebutuhan Pokok,300,340,40,6,6,0,13.33%,
2,24559,Cokelat,0,0,0,5,5,0,No,
2,24572,Alat Tulis Kantor,0,0,0,3,3,0,No,
2,24719,Makanan & Susu Bayi,48,48,0,18,18,0,No,
2,24814,Kebutuhan Dapur,0,0,0,3,3,0,No,
2,24818,Perawatan Rumah,0,0,0,4,4,0,No,
2,24910,Kebutuhan Ibu & Bayi,6,12,6,6,3,-3,100.00%,
2,24911,Kebutuhan Ibu & Bayi,0,0,0,7,7,0,No,
2,24912,Kebutuhan Ibu & Bayi,24,56,32,18,8,-10,133.33%,
2,24914,Kebutuhan Ibu & Bayi,0,0,0,18,18,0,No,
2,24972,Minuman,24,24,0,13,13,0,No,
2,24975,Vitamin,0,0,0,2,2,0,No,
2,25108,Kebutuhan Cuci Baju,84,132,48,77,49,-28,57.14%,
2,25110,Perawatan Rumah,24,36,12,41,28,-13,50.00%,
2,25114,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,25115,,12,12,0,2,2,0,No,
2,25123,,66,108,42,24,15,-9,63.64%,
2,25144,Snack,144,192,48,42,32,-10,33.33%,
2,25145,Kebutuhan Pokok,216,276,60,83,65,-18,27.78%,
2,25222,Tepung & Bahan Kue,0,0,0,20,20,0,No,
2,25223,Tepung & Bahan Kue,0,0,0,11,11,0,No,
2,25273,Snack,0,0,0,8,8,0,No,
2,25276,Snack,288,320,32,86,78,-8,11.11%,
2,25278,,48,48,0,61,61,0,No,
2,25307,Snack,0,0,0,2,2,0,No,
2,25329,Bahan Masak & Bumbu,0,0,0,31,31,0,No,
2,25356,Perawatan Mulut,0,0,0,13,13,0,No,
2,25369,Makanan & Susu Bayi,16,27,11,3,2,-1,68.75%,
2,25372,,24,24,0,1,1,0,No,
2,25373,Shampoo & Conditioner,12,12,0,16,16,0,No,
2,25390,Kebersihan Wajah,45,45,0,4,4,0,No,
2,25431,Kebutuhan Ibu & Bayi,0,0,0,6,6,0,No,
2,25471,Make Up,0,0,0,114,114,0,No,
2,25496,Obat-obatan,0,0,0,2,2,0,No,
2,25502,Obat-obatan,108,180,72,40,24,-16,66.67%,
2,25505,Obat-obatan,100,100,0,45,45,0,No,
2,25520,Perawatan Hewan,72,72,0,93,93,0,No,
2,25525,Perawatan Hewan,0,0,0,23,23,0,No,
2,25526,Perawatan Hewan,0,24,24,5,0,-5,100.00%,Yes
2,25528,Perawatan Hewan,0,0,0,6,6,0,No,
2,25532,Perawatan Hewan,0,0,0,12,12,0,No,
2,25535,Perawatan Hewan,36,48,12,71,54,-17,33.33%,
2,25537,Perawatan Hewan,48,48,0,12,12,0,No,
2,25538,Perawatan Hewan,192,192,0,36,36,0,No,
2,25541,Perawatan Hewan,36,72,36,30,15,-15,100.00%,
2,25551,,150,180,30,10,9,-1,20.00%,
2,25555,Kebutuhan Ibu & Bayi,0,0,0,32,32,0,No,
2,25581,Kebutuhan Ibu & Bayi,12,12,0,1,1,0,No,
2,25619,Alat Kesehatan,0,0,0,1,1,0,No,
2,25639,Perawatan Rumah,0,0,0,1,1,0,No,
2,25668,Tata Rumah,0,0,0,36,36,0,No,
2,25674,Perawatan Rumah,560,600,40,42,40,-2,7.14%,
2,25690,Kebutuhan Cuci Baju,0,0,0,21,21,0,No,
2,25691,Kebutuhan Cuci Baju,444,492,48,8,8,0,10.81%,
2,25707,Perawatan Rumah,256,256,0,12,12,0,No,
2,25743,Perawatan Rumah,0,128,128,91,0,-91,100.00%,Yes
2,25787,Obat-obatan,250,300,50,23,20,-3,20.00%,
2,25845,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,25894,Perawatan Rumah,0,0,0,20,20,0,No,
2,25895,Perawatan Rumah,0,0,0,5,5,0,No,
2,25926,Perawatan Rumah,240,240,0,10,10,0,No,
2,26091,Bahan Masak & Bumbu,120,120,0,5,5,0,No,
2,26099,,118,149,31,16,13,-3,26.27%,
2,26101,,238,306,68,39,31,-8,28.57%,
2,26106,,34,34,0,8,8,0,No,
2,26128,Vitamin,0,0,0,2,2,0,No,
2,26134,Sarapan,90,120,30,49,37,-12,33.33%,
2,26135,Sarapan,90,120,30,112,84,-28,33.33%,
2,26136,Sarapan,120,120,0,124,124,0,No,
2,26137,Biskuit,144,180,36,48,39,-9,25.00%,
2,26261,Tepung & Bahan Kue,0,0,0,46,46,0,No,
2,26307,Kebutuhan Cuci Baju,36,36,0,3,3,0,No,
2,26309,Kebutuhan Cuci Baju,48,72,24,53,36,-17,50.00%,
2,26310,,0,24,24,30,0,-30,100.00%,Yes
2,26318,Perawatan Diri ,84,126,42,14,10,-4,50.00%,
2,26319,Perawatan Diri ,288,288,0,1,1,0,No,
2,26374,Kebersihan Badan,84,96,12,21,19,-2,14.29%,
2,26378,Kebersihan Badan,12,12,0,1,1,0,No,
2,26379,Kebersihan Badan,36,36,0,10,10,0,No,
2,26383,Makanan & Susu Bayi,24,24,0,6,6,0,No,
2,26400,Makanan & Susu Bayi,0,0,0,1,1,0,No,
2,26420,Makanan & Susu Bayi,60,72,12,48,40,-8,20.00%,
2,26421,Makanan & Susu Bayi,48,60,12,38,31,-7,25.00%,
2,26474,Susu & Olahan Susu,0,0,0,34,34,0,No,
2,26514,Kebutuhan Cuci Baju,0,15,15,11,0,-11,100.00%,Yes
2,26515,Kebutuhan Cuci Baju,0,0,0,2,2,0,No,
2,26519,Perawatan Rumah,0,9,9,65,0,-65,100.00%,Yes
2,26520,Perawatan Rumah,0,0,0,75,75,0,No,
2,26529,Kebutuhan Cuci Baju,180,204,24,1,1,0,13.33%,
2,26540,Alat Kesehatan,72,96,24,5,4,-1,33.33%,
2,26543,Alat Kesehatan,60,72,12,63,53,-10,20.00%,
2,26554,Alat Kesehatan,150,150,0,2,2,0,No,
2,26658,Kebutuhan Ibu & Bayi,0,0,0,1,1,0,No,
2,26661,Peralatan Ibu & Bayi,24,24,0,1,1,0,No,
2,26664,Peralatan Ibu & Bayi,48,48,0,3,3,0,No,
2,26665,Peralatan Ibu & Bayi,0,0,0,2,2,0,No,
2,26837,Bahan Masak & Bumbu,0,0,0,1,1,0,No,
2,26847,Shampoo & Conditioner,0,0,0,4,4,0,No,
2,26849,Shampoo & Conditioner,60,72,12,8,7,-1,20.00%,
2,26850,Shampoo & Conditioner,36,48,12,2,2,0,33.33%,
2,26859,Tepung & Bahan Kue,0,0,0,21,21,0,No,
2,26861,Makanan & Susu Bayi,0,0,0,41,41,0,No,
2,26945,Makanan & Susu Bayi,48,72,24,10,7,-3,50.00%,
2,26948,Makanan & Susu Bayi,0,0,0,87,87,0,No,
2,26952,Perawatan Diri ,240,312,72,69,54,-15,30.00%,
2,26956,Perawatan Diri ,168,192,24,9,8,-1,14.29%,
2,26966,Kebutuhan Pokok,200,240,40,12,10,-2,20.00%,
2,27163,Permen,480,720,240,46,31,-15,50.00%,
2,27166,Permen,24,24,0,25,25,0,No,
2,27172,Minuman,0,0,0,4,4,0,No,
2,27194,Alat Kesehatan,0,0,0,1,1,0,No,
2,27199,Perawatan Mulut,0,0,0,108,108,0,No,
2,27201,Perawatan Mulut,0,0,0,99,99,0,No,
2,27205,Kebutuhan Ibu & Bayi,36,54,18,20,14,-6,50.00%,
2,27206,Kebutuhan Ibu & Bayi,0,36,36,1,0,-1,100.00%,Yes
2,27214,Snack,30,30,0,3,3,0,No,
2,27215,Snack,0,0,0,4,4,0,No,
2,27251,Permen,200,200,0,2,2,0,No,
2,27550,Kebersihan Wajah,21,24,3,15,14,-1,14.29%,
2,27551,Make Up,240,240,0,2,2,0,No,
2,27566,Kebutuhan Ibu & Bayi,120,120,0,6,6,0,No,
2,27597,Perawatan Rumah,132,132,0,4,4,0,No,
2,27612,Perawatan Rumah,96,96,0,1,1,0,No,
2,27670,Perawatan Hewan,0,0,0,6,6,0,No,
2,27671,Perawatan Hewan,48,72,24,6,4,-2,50.00%,
2,27672,Vitamin,168,192,24,117,103,-14,14.29%,
2,27681,Vitamin,0,12,12,1,0,-1,100.00%,Yes
2,27682,Vitamin,144,168,24,115,99,-16,16.67%,
2,27725,Elektronik,120,120,0,1,1,0,No,
2,27866,Biskuit,48,48,0,1,1,0,No,
2,27978,Makanan & Susu Bayi,60,60,0,46,46,0,No,
2,27979,Makanan & Susu Bayi,0,0,0,5,5,0,No,
2,27980,Makanan & Susu Bayi,24,24,0,10,10,0,No,
2,27981,Makanan & Susu Bayi,0,0,0,24,24,0,No,
2,28009,Snack,0,0,0,3,3,0,No,
2,28083,Make Up,84,108,24,68,53,-15,28.57%,
2,28084,Make Up,96,108,12,44,40,-4,12.50%,
2,28226,Perawatan Hewan,48,48,0,41,41,0,No,
2,28237,Shampoo & Conditioner,276,312,36,22,20,-2,13.04%,
2,28263,Permen,0,96,96,127,0,-127,100.00%,Yes
2,28375,Snack,48,72,24,11,8,-3,50.00%,
2,28381,Snack,72,120,48,2,2,0,66.67%,
2,28416,Susu & Olahan Susu,1272,1272,0,1,1,0,No,
2,28535,Snack,456,624,168,112,82,-30,36.84%,
2,28576,Biskuit,153,242,89,104,66,-38,58.17%,
2,28577,Biskuit,133,212,79,43,27,-16,59.40%,
2,28579,Kebutuhan Ibu & Bayi,36,36,0,10,10,0,No,
2,28716,Susu & Olahan Susu,0,0,0,6,6,0,No,
2,28726,Snack,100,100,0,63,63,0,No,
2,28794,Perawatan Rumah,216,240,24,48,44,-4,11.11%,
2,28826,Biskuit,160,160,0,99,99,0,No,
2,28828,Sarapan,108,132,24,66,54,-12,22.22%,
2,28831,Alat Kesehatan,0,0,0,1,1,0,No,
2,28840,Perawatan Hewan,96,108,12,18,16,-2,12.50%,
2,28842,Perawatan Hewan,36,36,0,30,30,0,No,
2,28866,Snack,0,0,0,1,1,0,No,
2,28937,Perawatan Hewan,64,64,0,1,1,0,No,
2,28955,Perawatan Hewan,24,24,0,6,6,0,No,
2,28961,Perawatan Hewan,96,96,0,26,26,0,No,
2,28962,Perawatan Hewan,72,72,0,6,6,0,No,
2,28963,Perawatan Hewan,0,0,0,5,5,0,No,
2,28964,Perawatan Hewan,18,27,9,19,13,-6,50.00%,
2,28965,Perawatan Hewan,269,269,0,13,13,0,No,
2,28966,Perawatan Hewan,63,78,15,24,20,-4,23.81%,
2,28967,Perawatan Hewan,0,0,0,88,88,0,No,
2,28968,Perawatan Hewan,20,48,28,12,5,-7,140.00%,
2,28970,Perawatan Hewan,20,32,12,21,14,-7,60.00%,
2,29251,Vitamin,96,96,0,7,7,0,No,
2,29342,Bahan Masak & Bumbu,12,96,84,9,2,-7,700.00%,
2,29538,Snack,120,120,0,2,2,0,No,
2,29544,Alat Kesehatan,270,371,101,78,57,-21,37.41%,
2,29579,Perawatan Hewan,84,112,28,9,7,-2,33.33%,
2,29580,Perawatan Hewan,56,84,28,24,16,-8,50.00%,
2,29581,Perawatan Hewan,120,144,24,8,7,-1,20.00%,
2,29585,Kebutuhan Cuci Baju,64,64,0,11,11,0,No,
2,29592,Perawatan Hewan,48,60,12,1,1,0,25.00%,
2,29600,Kebutuhan Ibu & Bayi,0,0,0,25,25,0,No,
2,29601,Kebutuhan Ibu & Bayi,0,0,0,89,89,0,No,
2,29602,Kebutuhan Ibu & Bayi,120,156,36,3,3,0,30.00%,
2,29630,Sarapan,0,52,52,100,0,-100,100.00%,Yes
2,29637,Cokelat,0,0,0,206,206,0,No,
2,29647,Perawatan Diri ,336,348,12,122,118,-4,3.57%,
2,29661,Kebersihan Badan,125,144,19,41,36,-5,15.20%,
2,29662,Kebersihan Badan,180,210,30,47,41,-6,16.67%,
2,29663,Kebersihan Badan,121,143,22,44,38,-6,18.18%,
2,29711,Kebersihan Wajah,0,0,0,2,2,0,No,
2,29725,,576,720,144,22,18,-4,25.00%,
2,29760,Minuman,18,18,0,4,4,0,No,
2,29806,Susu & Olahan Susu,0,36,36,1,0,-1,100.00%,Yes
2,29909,Snack,240,288,48,1,1,0,20.00%,
2,29910,Snack,276,276,0,30,30,0,No,
2,29920,Sarapan,0,0,0,196,196,0,No,
2,29942,Sarapan,60,60,0,63,63,0,No,
2,30055,Sarapan,306,414,108,181,134,-47,35.29%,
2,30189,Makanan & Susu Bayi,0,0,0,8,8,0,No,
2,30219,Snack,35,105,70,61,21,-40,200.00%,
2,30304,Kebutuhan Pokok,100,100,0,3,3,0,No,
2,30325,Biskuit,0,0,0,1,1,0,No,
2,30326,Biskuit,0,0,0,1,1,0,No,
2,30410,Snack,0,0,0,76,76,0,No,
2,30411,Snack,0,0,0,2,2,0,No,
2,30509,Susu & Olahan Susu,24,24,0,1,1,0,No,
2,30510,Susu & Olahan Susu,0,24,24,13,0,-13,100.00%,Yes
2,30529,Snack,0,0,0,2,2,0,No,
2,30542,Bahan Masak & Bumbu,240,336,96,14,10,-4,40.00%,
2,30544,Obat-obatan,100,100,0,2,2,0,No,
2,30545,Obat-obatan,48,72,24,53,36,-17,50.00%,
2,30547,Vitamin,0,0,0,13,13,0,No,
2,30589,Bahan Masak & Bumbu,144,168,24,16,14,-2,16.67%,
2,30701,Permen,0,0,0,29,29,0,No,
2,30728,Snack,0,0,0,3,3,0,No,
2,30762,Cokelat,0,0,0,174,174,0,No,
2,30767,Kebersihan Badan,240,372,132,176,114,-62,55.00%,
2,30817,Biskuit,48,60,12,120,96,-24,25.00%,
2,30821,Perawatan Mulut,64,64,0,6,6,0,No,
2,30879,Kebersihan Badan,48,72,24,71,48,-23,50.00%,
2,30891,Kebutuhan Ibu & Bayi,24,48,24,1,1,0,100.00%,
2,31018,Snack,12,12,0,19,19,0,No,
2,31020,Snack,0,24,24,27,0,-27,100.00%,Yes
2,31021,Snack,24,24,0,6,6,0,No,
2,31024,Kebutuhan Pokok,1240,1920,680,118,77,-41,54.84%,
2,31108,Snack,48,72,24,39,26,-13,50.00%,
2,31109,Snack,144,168,24,52,45,-7,16.67%,
2,31209,Perawatan Hewan,48,96,48,1,1,0,100.00%,
2,31210,Perawatan Hewan,48,96,48,35,18,-17,100.00%,
2,31216,Skincare,0,0,0,6,6,0,No,
2,31273,Susu & Olahan Susu,0,0,0,105,105,0,No,
2,31372,Snack,200,200,0,33,33,0,No,
2,31373,Snack,300,300,0,15,15,0,No,
2,31374,Snack,10,30,20,33,11,-22,200.00%,
2,31381,Perawatan Hewan,192,192,0,1,1,0,No,
2,31383,Perawatan Hewan,300,300,0,1,1,0,No,
2,31384,Obat-obatan,0,0,0,12,12,0,No,
2,31387,Obat-obatan,0,0,0,10,10,0,No,
2,31423,Kebutuhan Cuci Baju,12,12,0,15,15,0,No,
2,31432,Vitamin,24,36,12,10,7,-3,50.00%,
2,31483,Perawatan Hewan,120,144,24,14,12,-2,20.00%,
2,31486,Perawatan Hewan,0,0,0,9,9,0,No,
2,31540,Susu & Olahan Susu,256,256,0,1,1,0,No,
2,31600,Biskuit,0,0,0,19,19,0,No,
2,31602,Biskuit,0,0,0,9,9,0,No,
2,31603,Biskuit,40,48,8,85,71,-14,20.00%,
2,31604,Perawatan Mulut,144,264,120,35,20,-15,83.33%,
2,31605,Biskuit,304,368,64,115,95,-20,21.05%,
2,31607,Biskuit,144,144,0,18,18,0,No,
2,31609,Biskuit,180,180,0,13,13,0,No,
2,31611,Kebutuhan Pokok,0,0,0,1,1,0,No,
2,31612,Shampoo & Conditioner,0,0,0,7,7,0,No,
2,31645,Perawatan Hewan,42,54,12,2,2,0,28.57%,
2,31670,Skincare,0,0,0,1,1,0,No,
2,31671,Skincare,0,2,2,7,0,-7,100.00%,Yes
2,31672,Make Up,75,104,29,41,30,-11,38.67%,
2,31706,Susu & Olahan Susu,0,0,0,5,5,0,No,
2,31735,Perawatan Rumah,32,64,32,8,4,-4,100.00%,
2,31740,Perawatan Rumah,112,144,32,22,18,-4,28.57%,
2,31817,Bahan Masak & Bumbu,0,0,0,1,1,0,No,
2,31868,Snack,250,280,30,23,21,-2,12.00%,
2,31870,Snack,370,400,30,5,5,0,8.11%,
2,31871,Snack,360,390,30,21,20,-1,8.33%,
2,31884,Susu & Olahan Susu,720,1008,288,31,23,-8,40.00%,
2,31903,Perawatan Rumah,288,384,96,47,36,-11,33.33%,
2,31910,Perawatan Rumah,96,96,0,28,28,0,No,
2,31951,Fashion Aksesoris,0,0,0,1,1,0,No,
2,31985,Perawatan Rumah,96,96,0,20,20,0,No,
2,32054,Produk 21+,1088,1244,156,23,21,-2,14.34%,
2,32058,Vitamin,3,3,0,7,7,0,No,
2,32066,Bahan Masak & Bumbu,480,600,120,16,13,-3,25.00%,
2,32068,Bahan Masak & Bumbu,1080,1440,360,15,12,-3,33.33%,
2,32083,Kebutuhan Ibu & Bayi,72,96,24,68,51,-17,33.33%,
2,32084,Kebutuhan Ibu & Bayi,24,24,0,12,12,0,No,
2,32085,Vitamin,0,80,80,124,0,-124,100.00%,Yes
2,32091,Vitamin,60,60,0,25,25,0,No,
2,32092,Vitamin,64,64,0,5,5,0,No,
2,32098,Fashion Aksesoris,0,0,0,12,12,0,No,
2,32107,Bahan Masak & Bumbu,0,50,50,1,0,-1,100.00%,Yes
2,32112,Sarapan,150,150,0,2,2,0,No,
2,32147,Perawatan Rumah,300,480,180,80,50,-30,60.00%,
2,32178,Minuman,0,0,0,35,35,0,No,
2,32194,Minuman,350,500,150,105,74,-31,42.86%,
2,32195,Minuman,150,200,50,18,14,-4,33.33%,
2,32196,Minuman,100,150,50,20,14,-6,50.00%,
2,32239,Bahan Masak & Bumbu,240,336,96,28,20,-8,40.00%,
2,32244,Minuman,202,240,38,57,48,-9,18.81%,
2,32371,Susu & Olahan Susu,60,60,0,3,3,0,No,
2,32398,Bahan Masak & Bumbu,96,96,0,1,1,0,No,
2,32417,Susu & Olahan Susu,0,0,0,78,78,0,No,
2,32442,Kebutuhan Pokok,320,440,120,1,1,0,37.50%,
2,32503,Susu & Olahan Susu,96,96,0,36,36,0,No,
2,32549,,0,0,0,8,8,0,No,
2,32551,Susu & Olahan Susu,0,0,0,1,1,0,No,
2,32598,Susu & Olahan Susu,0,0,0,9,9,0,No,
2,32606,Obat-obatan,1272,1476,204,2,2,0,16.04%,
2,32617,Perawatan Hewan,0,0,0,11,11,0,No,
2,32620,Perawatan Hewan,0,0,0,1,1,0,No,
2,32678,Minuman,0,0,0,1,1,0,No,
2,32710,Susu & Olahan Susu,0,0,0,1,1,0,No,
2,32715,Bahan Masak & Bumbu,24,48,24,22,11,-11,100.00%,
2,32735,Snack,0,0,0,125,125,0,No,
2,32738,Bahan Masak & Bumbu,0,120,120,16,0,-16,100.00%,Yes
2,32746,Perawatan Diri ,264,300,36,114,101,-13,13.64%,
2,32747,Perawatan Diri ,60,72,12,107,90,-17,20.00%,
2,32834,Perawatan Mulut,480,624,144,52,40,-12,30.00%,
2,32835,Kebersihan Badan,48,72,24,22,15,-7,50.00%,
2,32836,Kebersihan Badan,48,72,24,32,22,-10,50.00%,
2,32838,Perawatan Diri ,0,0,0,2,2,0,No,
2,32840,Perawatan Diri ,0,0,0,28,28,0,No,
2,32841,Perawatan Diri ,0,0,0,35,35,0,No,
2,32842,Perawatan Diri ,72,72,0,47,47,0,No,
2,32843,Perawatan Diri ,0,0,0,92,92,0,No,
2,32883,Susu & Olahan Susu,0,0,0,13,13,0,No,
2,32984,Sarapan,112,160,48,111,78,-33,42.86%,
2,32986,Sarapan,64,96,32,49,33,-16,50.00%,
2,32998,Obat-obatan,420,492,72,2,2,0,17.14%,
2,33053,Makanan & Susu Bayi,0,0,0,6,6,0,No,
2,33081,Vitamin,0,0,0,2,2,0,No,
2,33082,Vitamin,0,0,0,15,15,0,No,
2,33084,Bahan Masak & Bumbu,0,40,40,11,0,-11,100.00%,Yes
2,33085,Vitamin,72,72,0,8,8,0,No,
2,33243,Snack,0,0,0,12,12,0,No,
2,33244,Snack,0,0,0,13,13,0,No,
2,33245,Snack,0,0,0,28,28,0,No,
2,33247,Cokelat,0,0,0,152,152,0,No,
2,33277,Bahan Masak & Bumbu,336,384,48,89,78,-11,14.29%,
2,33304,Bahan Masak & Bumbu,300,300,0,24,24,0,No,
2,33317,Skincare,18,18,0,2,2,0,No,
2,33372,Obat-obatan,0,0,0,60,60,0,No,
2,33394,Vitamin,60,140,80,90,39,-51,133.33%,
2,33513,Kebutuhan Pokok,0,0,0,1,1,0,No,
2,33514,Kebutuhan Pokok,0,0,0,51,51,0,No,
2,33515,Kebutuhan Pokok,0,0,0,2,2,0,No,
2,33520,Obat-obatan,8,8,0,1,1,0,No,
2,33581,Skincare,8,8,0,3,3,0,No,
2,33659,Vitamin,0,0,0,8,8,0,No,
2,33685,Biskuit,420,520,100,18,15,-3,23.81%,
2,33686,Biskuit,120,240,120,36,18,-18,100.00%,
2,33736,Fashion Aksesoris,0,0,0,25,25,0,No,
2,33737,Fashion Aksesoris,0,0,0,1,1,0,No,
2,33738,Fashion Aksesoris,0,0,0,41,41,0,No,
2,33745,Obat-obatan,0,0,0,3,3,0,No,
2,33756,Kebersihan Wajah,132,156,24,22,19,-3,18.18%,
